Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Netherlands,NLD,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,649.059,880.08,964.421,1118.435,1540.14,3017.941,5724.187,10337.273,17047.883,18518.35,35375.549,45800.83,59200.048,65312.937,70109.373,71957.541,75019.486,74161.408,78107.1,84572.021,79185.198,81557.747,62735.036,66750.401,70586.083,74124.738,67032.76,69280.631,62786.374,76878.655,70377.064,78708.488,76240.597,78484.801,76405.612,79001.848,87028.911,81880.443,81370.73,79199.866,80178.955,82159.135,81990.453,82412.158,84172.318,80905.021,78429.796,76350.607,79375.882,81290.056,91766.675,80259.629,76695.305,76453.283,66655.059,65562.293,68774.585
Norway,NOR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.336,399.703,667.394,938.752,3879.686,1620.814,3193.957,7311.998,7792.375,5911.204,7755.705,7836.379,12959.178,5676.516,9636.876,11701.397,4525.078,4426.069,7414.674,8463.436,8995.151,7928.054,6835.288,8980.483,9864.23,10894.657,9493.863,14110.616,9827.56,11888.414,9259.175,9325.181,9215.171,11147.68,16464.83,15958.784,14385.641,11771.07,12453.132,12944.51,13234.203,13985.938,12680.486
Nepal,NPL,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nauru,NRU,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,205.352,264.024,421.705,506.046,575.719,605.055,1686.82,2735.582,2691.578,2009.516,1822.499,2163.53,3865.018,4195.048,5599.509,6875.625,8243.416,7920.72,8687.123,8903.476,8870.473,9640.543,10230.93,9948.571,9281.177,8764.13,10010.91,10718.641,9523.199,11012.001,11587.72,12185.441,11584.053,8833.803,7939.055,7392.672,7583.356,8346.092,7799.709,8034.397,8540.443,7810.71,8793.466,9116.162,10062.248,9365.518,9640.543
OECD members,OED,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,748774.485,763675.7291,818733.985,863625.4464,926312.0444,963121.2694,1041943.202,1103205.916,1197092.37,1311355.631,1409836.187,1498448.965,1579289.887,1605246.842,1586115.813,1532759.929,1597159.519,1582054.036,1644174.385,1731302.91,1728434.943,1706865.105,1628064.1,1600317.74,1686542.792,1695665.907,1628350.722,1695595.221,1762058.924,1904876.406,1948757.105,2044734.873,2075521.739,2151572.484,2200378.047,2311172.917,2409625.011,2436201.825,2452535.119,2570066.534,2687575.916,2650631.386,2719177.608,2761138.162,2774897.347,2808812.432,2829963.46,2946396.931,2980440.538,2907781.617,3067093.655,3060994.375,3121113.234,3171178.01,3123397.251,3293513.368,3392570.706
Oman,OMN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.402,1272.449,1613.48,1188.108,1569.476,2024.184,2955.602,3678.001,4488.408,4481.074,4730.43,4459.072,4206.049,4462.739,6259.569,7594.357,8423.099,6882.959,6387.914,7502.682,8848.471,9761.554,11037.67,12141.437,15324.393,16831.53,15383.065,18907.052,20641.543,21734.309,28712.61,28752.947,34136.103,39148.892,41668.121,45672.485,45001.424,50619.268,51583.689
Other small states,OSS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,851.9129219,776.9017213,873.3446936,851.9129219,959.07178,2684.329396,3793.423577,4414.944954,5047.182217,7635.06864,11519.57725,12730.47234,14707.55327,11889.27531,13909.21978,16802.50895,25289.49051,25096.60457,24142.89073,24067.87953,23891.06741,23130.23952,26586.1127,31097.50062,29768.73078,34387.27757,38636.12629,35314.20169,39466.60744,51168.35475,58957.73621,58880.96833,60452.15106,61859.56229,65923.14238,55774.42789,57867.63224,63169.73421,57734.5679,59591.25408,63299.39509,74005.23646,75103.39774,82381.79403,99238.32347,104655.2625,108422.4974,121728.4695,141697.2767,161656.2348,144799.7054,187431.0158,185495.6912,180073.8276
Pakistan,PAK,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1133.103,1375.125,1697.821,2126.86,2673.243,3164.621,3575.325,4169.379,4679.092,5764.524,4715.762,4946.783,5412.492,6178.895,7011.304,7605.358,7990.393,8874.14,9090.493,9750.553,11543.716,13406.552,13853.926,14587.326,14612.995,15485.741,16244.81,16798.527,18261.66,20967.906,23135.103,24004.182,25536.988,26970.785,28562.263,28133.224,30428.766,32243.931,32408.946,34502.803,36398.642,37887.444,44807.073,54957.329,60828.196,63549.11,63809.467,65004.909,65807.982,67043.761,74869.139,79339.212,76669.636,75994.908,74671.121,75474.194,74982.816
Panama,PAN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.009,99.009,106.343,102.676,110.01,113.677,113.677,113.677,113.677,117.344,117.344,117.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peru,PER,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,124.678,124.678,124.678,139.346,660.06,623.39,652.726,601.388,689.396,707.731,726.066,722.399,704.064,696.73,726.066,938.752,1041.428,957.087,997.424,924.084,1026.76,1206.443,1298.118,946.086,1162.439,1188.108,1342.122,1261.448,1202.776,1078.098,1309.119,1184.441,1268.782,1334.788,1393.46,946.086,1023.093,788.405,1092.766,1481.468,1397.127,1048.762,1147.771,1268.782,1983.847,3347.971,3832.015,5350.153,7436.676,9394.854,12588.811,11675.728,12955.511,11873.746,16545.504,16259.478,17102.888
Philippines,PHL,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.001,14.668,18.335,11.001,18.335,14.668,18.335,260.357,3267.297,4979.786,4763.433,6307.24,5214.474,7084.644,7455.011,7510.016,7073.643,7634.694,7319.332,6743.613,7091.978,6666.606,7638.361
Palau,PLW,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Papua New Guinea,PNG,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.347,150.347,150.347,154.014,165.015,190.684,267.691,227.354,264.024,234.688,245.689,297.027,297.027,275.025,253.023,293.36,278.692,260.357,289.693,300.694,289.693,304.361,260.357,260.357,304.361,1822.499,1613.48
Poland,POL,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1470.467,1855.502,2079.189,2343.213,2684.244,3153.62,3766.009,4734.097,6281.571,8687.123,10923.993,11331.03,11741.734,12321.12,12665.818,14550.656,16255.811,16618.844,16406.158,17913.295,17872.958,17476.922,17722.611,18323.999,18778.707,17891.293,19508.44,20139.164,19908.143,19545.11,20480.195,19097.736,17788.617,18683.365,18822.711,20601.206,21631.633,21569.294,21789.314,21217.262,22812.407,23765.827,23160.772,25790.011,27209.14,28019.547,28815.286,28617.268,28778.616,27627.178,29328.666,29398.339,31330.848,31459.193,30700.124,31550.868,33516.38
Pre-demographic dividend,PRE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,2255.366303,2426.227386,1771.259899,2141.458914,1925.034874,2005.048549,2616.860946,2960.550056,3937.066567,4076.568926,4784.414227,4081.73568,5502.593037,7192.121603,14119.97937,10969.53994,9058.416124,7551.269702,15517.15957,15662.27662,8320.746364,8507.263717,11781.67947,11817.94673,13175.37858,15377.31956,15874.02974,17788.43359,19956.3666,21865.59638,24007.65906,25280.47892,25156.30137,26576.7472,27487.68528,27842.79673,30225.64607,32367.70207,29235.51165,30089.13843,39035.86078,40143.32939,56388.86285,57100.59013,56885.74678,60594.46056,58714.25078,60049.19972,69972.00682,70842.07143,70451.71812,75643.88746,76415.14003,77177.03397
Puerto Rico,PRI,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portugal,PRT,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.018,1595.145,4455.405,4657.09,5163.136,6252.235,6039.549,7565.021,8591.781,8335.091,8723.793,9479.195,9658.878,10278.601,10223.596,9006.152,8602.782,7953.723,9332.515,9845.895
Paraguay,PRY,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Bank and Gaza,PSE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific island small states,PSS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.667,,,,,,
Post-demographic dividend,PST,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,823577.078,837653.0285,893604.0388,943244.7381,1010332.602,1047442.213,1132603.347,1196555.18,1299437.128,1423773.279,1526378.398,1624413.183,1711229.086,1736773.417,1714429.94,1653603.417,1726631.828,1708558.758,1768939.142,1853272.702,1846370.939,1817412.09,1723013.645,1690584.33,1785118.025,1794489.765,1727164.063,1801203.537,1873704.424,1979697.448,2068221.937,2170223.554,2203276.901,2267578.627,2289307.239,2386834.702,2492291.062,2492485.489,2481664.48,2608116.221,2698077.32,2654367.781,2702350.701,2745297.268,2758025.709,2780632.447,2763891.062,2873476.702,2901050.1,2789753.822,2974262.165,2931200.56,2978317.538,3006756.458,2946327.879,3087405.472,3177686.812
French Polynesia,PYF,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qatar,QAT,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,168.682,150.347,154.014,157.681,216.353,986.423,1631.815,1925.175,1932.509,2119.526,3036.276,2497.227,4242.719,2834.591,3087.614,2834.591,8379.095,8643.119,9552.535,8859.472,8294.754,7843.713,8617.45,10784.647,9079.492,9526.866,11532.715,8907.143,14389.308,22071.673,25933.024,25933.024,25933.024,26318.059,28118.556,20036.488,22401.703,24308.543,24627.572,25012.607,26813.104,32863.654,31840.561,36116.283,41503.106,41598.448,44766.736,53439.191,66735.733,81733.763,69141.285,97993.241,99537.048,96145.073
Romania,ROU,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,20018.153,21554.626,25426.978,28008.546,30183.077,33516.38,36042.943,39625.602,41950.48,46053.853,49284.48,52628.784,54586.962,57597.569,64099.16,70006.697,76387.277,74165.075,76643.967,74044.064,76889.656,80806.012,81147.043,80743.673,68792.92,68587.568,70366.063,68202.533,67351.789,66629.39,66050.004,54502.621,48543.746,46666.242,42507.864,44066.339,44473.376,36504.985,34319.453,31448.192,31330.848,30186.744,31213.504,33736.4,31921.235,31888.232,32518.956,29229.657,27850.865,24231.536,24708.246,25434.312,24682.577,22533.715,21411.613,20425.19,20630.542
Russian Federation,RUS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,89350.122,116016.546,144355.122,176918.082,215278.569,249337.665,276557.806,302824.527,328291.842,351349.938,325475.586,368350.15,387455.22,409655.238,434352.483,474121.098,521619.749,559635.538,587226.046,625300.507,652748.002,700899.379,742255.805,797653.174,864487.916,949268.956,916981.021,1056877.071,1129109.637,1134192.099,1167341.779,1173693.023,834356.177,815394.12,750484.553,725196.921,729054.605,713587.199,712208.407,720451.823,730631.415,745061.06,745860.466,784668.327,793967.839,800858.132,821558.347,838408.212,838892.256,802519.283,878440.851,906948.109,886629.262,884495.068,882731.241,834257.168,850380.967
Rwanda,RWA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3.667,3.667,3.667,3.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,3.667,0,0,0,0,0,0,0,0,0,0,3.667,3.667,3.667,7.334,11.001,55.005
South Asia,SAS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,2916.171839,3607.355045,4515.989147,5684.787714,7001.142246,7902.010244,9346.505483,10757.15643,13328.41725,11018.57445,11901.4363,7957.222341,9199.343984,10582.8764,11236.42348,12505.29851,14018.77596,14393.32341,15723.34904,17133.63485,19843.37099,22702.16172,24987.66554,27296.10084,30196.93262,34920.81678,37427.99154,42652.54626,49405.86609,54443.14709,59449.85279,65446.43389,67475.86956,72337.34257,83982.71072,87575.3087,95742.73624,98639.7461,96640.88574,101540.5779,104869.4639,117179.8448,132219.0715,139442.4866,144980.4382,147896.5576,153893.1387,168274.9964,202228.8692,223967.9089,219652.9694,205194.6735,230904.6806,222630.2395,232976.1573,234218.2789
Saudi Arabia,SAU,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,22.002,29.336,1239.446,1976.513,2178.198,2181.865,3149.953,3351.638,0,3.667,542.716,946.086,1037.761,1056.096,1114.768,1162.439,1162.439,1232.112,21961.663,42683.88,17194.563,8415.765,34931.842,39119.556,48375.064,51448.01,55859.411,56625.814,90890.262,111586.81,113610.994,119819.225,124622.995,75958.238,79284.207,82547.837,83970.633,82470.83,88253.689,81319.392,95015.637,97982.24,119342.515,127358.577,135110.615,113570.657,125253.719,119690.88,137189.804,139731.035,151711.124,153324.604,159257.81,200661.907,212975.693
Sudan,SDN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senegal,SEN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.668,14.668,11.001,7.334,3.667,25.669,36.67,91.675,84.341,44.004,40.337,11.001,0,0,7.334,22.002,25.669,25.669,22.002,22.002,22.002,33.003,47.671,36.67,55.005,84.341,73.34,47.671,44.004
Singapore,SGP,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916.75,2728.248,3252.629,3384.641,3017.941,2977.604,3259.963,2654.908,2709.913,4092.372,6640.937,10271.267,12108.434,12757.493,13758.584,14734.006,15082.371,15247.386,16523.502,16688.517,18096.645,20351.85,21063.248,21411.613,19849.471
Solomon Islands,SLB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sierra Leone,SLE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Salvador,SLV,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marino,SMR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Serbia,SRB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561.748,4605.752,4583.75,3193.957,4246.386,4356.396,3843.016,4275.722,3685.335,4008.031,4330.727
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17782.89012,20361.59682,21187.21186,23240.52718,22822.35852,22806.27511,23509.64622,24484.77433,24623.31713,27687.24427,29616.92899,28888.64385,30453.15475,39457.1292,47630.10743,49986.41952,51132.4665,53255.37473,53182.58171,48072.51158,55630.99105,68065.1264,69555.24933,69181.50514,76005.97692,79087.95619,77020.23375
South Sudan,SSD,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
Sub-Saharan Africa,SSF,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17796.51656,20377.19924,21203.44692,23258.33563,22839.84654,22823.75081,23527.66088,24503.53621,24642.18516,27708.46009,29639.62346,28910.78026,30476.48999,39487.36389,47666.6048,50024.72246,51171.64761,53296.18256,53223.33376,48109.34796,55673.61924,68117.28245,69608.54721,69234.51664,76064.21778,79148.55867,77079.25181
Small states,SST,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,3325.361594,3994.897485,4346.403828,4921.088802,5451.138049,7465.325189,8642.592465,10059.77677,10578.66708,13457.67142,17301.92333,18105.3664,19740.14986,18122.10479,21397.2512,26056.10511,35993.13363,37142.50357,35206.42895,36138.19974,36673.82845,35959.65683,42113.80757,43754.1705,42922.8301,46800.55881,54801.51271,53222.5239,57680.51704,70256.63287,78322.13742,79243.44756,80622.71888,84571.96059,89760.39138,82621.58474,87847.72998,95379.84445,93973.63424,98996.48979,106950.6736,121582.379,128422.7669,142518.5893,163160.5894,167200.7264,171776.7463,190154.3784,210663.3347,230704.7457,213437.087,259161.9733,256409.2343,246317.609
Sao Tome and Principe,STP,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,SUR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334,7.334
Slovak Republic,SVK,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400.703,11290.693,10777.313,11950.753,12592.478,12779.495,12984.847,13142.528,13230.536,14128.951,13439.555,12984.847,12592.478,13476.225,12317.453,11657.393,11833.409,10131.921,11466.709,10619.632,9996.242,10439.949,8639.452,8885.141,8921.811
Slovenia,SVN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.128,1408.128,1441.131,1708.822,1668.485,1818.832,1877.504,1954.511,1892.172,1947.177,1877.504,2075.522,2057.187,2126.86,2060.854,2093.857,2013.183,1903.173,1976.513,1690.487,1628.148,1584.144,1433.797,1521.805,1613.48
Sweden,SWE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.681,414.371,553.717,711.398,949.753,1320.12,1411.795,1595.145,1738.158,1727.157,1727.157,1851.835,1829.833,1811.498,1815.165,1778.495,2005.849,2038.852,2035.185,2024.184,1928.842,2020.517,2086.523,1892.172,2493.56,3358.972,2654.908,2306.543,2189.199,1818.832,1657.484,1873.837
Eswatini,SWZ,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sint Maarten (Dutch part),SXM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,
Seychelles,SYC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syrian Arab Republic,SYR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,190.684,0,0,0,0,0,0,223.687,69.673,66.006,69.673,91.675,91.675,95.342,146.68,249.356,297.027,748.068,737.067,1738.158,2849.259,3135.285,3659.666,3784.344,3747.674,4063.036,5122.799,5456.496,8463.436,10949.662,11210.019,11323.696,10373.943,12621.814,12713.489,13179.198,11323.696,11694.063,11507.046,11210.019,13773.252,17872.958,15071.37,11972.755,9838.561,9094.16,7979.392,6959.966
Turks and Caicos Islands,TCA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chad,TCD,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Asia & Pacific (IDA & IBRD countries),TEA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,6901.094096,8006.627485,7772.692092,7576.488214,7497.252033,8425.447302,8919.730149,9202.716511,9285.725844,9051.790451,8150.007243,10423.90429,11984.86332,15395.70889,18832.8206,23560.72536,26806.46949,31680.71416,35624.38709,36678.7849,41245.34052,39684.38149,42398.03307,42276.02966,56650.24945,63390.01351,63889.11837,70325.72244,70225.90147,73738.12081,93909.35106,103938.1109,116041.7072,135250.9525,146775.0232,172763.127,186662.085,194806.3221,169261.6942,213532.1764,200546.3156,228760.2798,222368.6,249231.3278,262854.1475,280331.857,310007.513,343261.9205,369992.1019,403975.5143,446817.4414,494928.0861,536201.5481,579547.8877,615806.6792,667532.8939,693062.7944
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,161206.3582,202753.6744,249891.4389,301351.2754,360757.116,415782.2623,460001.6104,505360.9345,548456.2876,591487.7168,561747.1289,629186.8286,660163.2783,697761.1772,744335.0551,815620.842,898961.6083,953089.1587,996908.9826,1051155.865,1097556.552,1173578.892,1235901.018,1317388.528,1398093.018,1519131.108,1479031.881,1681877.083,1788591.738,1797332.816,1847701.877,1837645.11,1333491.074,1288015.553,1186481.598,1161754.929,1179215.995,1137231.21,1127832.788,1154451.467,1169967.346,1194434.835,1193611.995,1270051.219,1296481.716,1319978.77,1340258.263,1375927.782,1385628.42,1274688.863,1410461.024,1455856.922,1422658.529,1405522.451,1398701.115,1321864.559,1328994.786
Togo,TGO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.668,33.003,40.337,73.34,73.34,14.668
Thailand,THA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.051,2449.556,2948.268,4444.404,5683.85,5412.492,6193.563,10315.271,10256.599,11129.345,13824.59,14814.68,16703.185,18782.374,19504.773,22123.011,27597.842,28664.939,30953.147,35474.558,45441.464,48587.75,49262.478,50065.551,54084.583,54986.665,57821.256,60340.485,71715.519,81048.034,70553.08,80611.661,86691.547,86662.211,86460.526,84608.691
