Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Korea, Rep.",KOR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2086.523,2291.875,2955.602,3931.024,3252.629,4550.747,6530.927,10502.288,15397.733,20065.824,27575.84,31627.875,32566.627,40230.657,41715.792,46072.188,53560.202,61539.594,69478.649,78987.18,77619.389,76827.317,75624.541,78833.166,78484.801,78748.825,82529.502,85782.131,103270.054,117369.669,129093.068,140292.086,165865.744,189319.876,202521.076,223177.287,238663.028,246811.102,188432.462,210313.451,222799.586,210786.494,211325.543,201490.649,203551.503,187479.042,178458.222,184710.457,169921.446,165488.043,174919.567,165187.349,165077.339,163808.557,156272.872,173012.727,188307.784
Kuwait,KWT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5995.545,8096.736,11741.734,14106.949,4345.395,13171.864,11327.363,2027.851,-726.066,1565.809,278.692,344.698,1026.76,1653.817,1752.826,2049.853,4389.399,4228.051,5284.147,4341.728,6505.258,11023.002,10395.945,9875.231,15746.098,16241.143,20003.485,15159.378,16435.494,15848.774,22137.679,13435.888,21037.579,33384.368,39310.24,35063.854,30326.09,35133.527,32115.586,35954.935,31305.179,36306.967,38829.863,37326.393,38958.208,44924.417,45918.174,48096.372,54407.279,61799.951,60054.459,52236.415,64124.829,58312.634,51737.703,51378.337,54685.971
Latin America & Caribbean (excluding high income),LAC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,162176.742,167922.931,175861.986,175498.953,190214.624,191846.439,206697.789,218450.524,239491.77,263437.28,290397.064,320690.151,340352.605,378049.365,396259.687,413685.271,439676.967,458529.014,491055.304,520171.284,545480.918,536555.44,543185.376,512147.888,510347.391,513071.972,545205.893,572609.384,580053.394,595839.829,577787.188,594009.996,608637.659,626455.612,643532.831,643635.507,670056.242,700220.984,732552.923,742171.464,727514.465,741397.727,720532.497,719406.728,741273.049,770572.379,774389.726,790293.505,816054.18,796608.079,820161.22,841044.785,881836.493,904263.865,910952.473,886717.27,868671.963
Lao PDR,LAO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,80.674,113.677,132.012,146.68,172.349,179.683,234.688,319.029,168.682,319.029,572.052,421.705,487.711,517.047,293.36,253.023,223.687,231.021,231.021,223.687,187.017,150.347,157.681,179.683,183.35,201.685,209.019,209.019,209.019,231.021,509.713,539.049,579.386,594.054,612.389,645.392,671.061,663.727,718.732,803.073,880.08,971.755,986.423,1019.426,1059.763,1103.767,1411.795,1463.133,1679.486,1932.509,1906.84,1925.175,2046.186,2299.209,2416.553,2896.93,2918.932
Lebanon,LBN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2141.528,2244.204,2420.22,2559.566,2797.921,2808.922,3072.946,3061.945,3234.294,3703.67,3274.631,4580.083,4873.443,6307.24,6336.576,5581.174,5262.145,4880.777,5009.122,5082.462,5423.493,5144.801,5258.478,6571.264,6428.251,7557.687,7308.331,7517.35,7209.322,7601.691,7766.706,8030.73,9611.207,9893.566,10685.638,11312.695,11415.371,13688.911,14462.648,14601.994,13344.213,14227.96,14077.613,15738.764,14103.282,13410.219,12291.784,10989.999,14605.661,17836.288,16391.49,17073.552,19358.093,19171.076,20692.881,21052.247,21459.284
Liberia,LBR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,165.015,161.348,253.023,355.699,484.044,557.384,612.389,612.389,858.078,1235.779,1408.128,1481.468,1463.133,1437.464,1679.486,1441.131,1426.463,1422.796,1441.131,1877.504,1991.181,1895.839,561.051,667.394,660.06,674.728,682.062,715.065,766.403,623.39,447.374,370.367,385.035,421.705,421.705,421.705,429.039,451.041,480.377,385.035,392.369,421.705,414.371,458.375,498.712,597.721,612.389,568.385,498.712,447.374,733.4,821.408,916.75,803.073,1078.098,1089.099,1265.115
Libya,LBY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,605.055,1096.433,1030.427,1441.131,656.393,997.424,2629.239,2445.889,2966.603,6446.586,2849.259,2636.573,3197.624,4198.715,4734.097,5471.164,9160.166,10828.651,9952.238,13080.189,14209.625,19391.096,21796.648,20472.861,17597.933,20315.18,17619.935,19035.397,21719.641,20923.902,18921.72,25305.967,22948.086,25551.656,29629.36,31906.567,29123.314,29948.389,31118.162,32625.299,33457.708,33901.415,33146.013,34271.782,33956.42,34282.783,32826.984,29644.028,33094.675,37212.716,38558.505,25272.964,33417.371,35734.915,36248.295,33212.019,29864.048
St. Lucia,LCA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,14.668,18.335,18.335,22.002,22.002,25.669,29.336,33.003,36.67,62.339,66.006,69.673,77.007,80.674,73.34,77.007,84.341,69.673,99.009,150.347,113.677,95.342,113.677,102.676,113.677,128.345,132.012,146.68,165.015,165.015,161.348,168.682,150.347,231.021,256.69,308.028,322.696,304.361,293.36,333.697,348.365,348.365,289.693,359.366,355.699,366.7,366.7,385.035,396.036,385.035,403.37,407.037,407.037,407.037,407.037,410.704,414.371
Latin America & Caribbean,LCN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,205512.9928,210880.1164,220608.9622,219831.5648,236007.4125,241998.6056,253166.2196,270425.9388,292869.5538,324982.05,359419.2638,386392.7141,410757.3979,451185.8048,484965.2207,499683.4481,536265.9799,551615.8428,584348.7621,620146.4214,656456.1166,646383.5866,650345.3238,607199.7632,610399.0529,624956.5684,641827.5889,670531.4961,684405.0513,701010.7101,691442.7411,701350.3931,734825.6249,748709.7921,760317.9277,758916.4303,778204.7714,818803.3471,875711.6149,902138.2492,879983.3789,908629.985,913387.6014,914733.0389,897892.6465,939761.9132,950005.9246,965710.1698,1012621.09,993074.8731,1024614.17,1035325.347,1089849.201,1102239.337,1105611.713,1066078.187,1036571.293
Least developed countries: UN classification,LDC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,18342.45579,19316.04687,20779.73764,23145.13207,24566.69917,27860.93904,30647.79024,31961.69971,36554.70312,41212.07673,43688.43635,44112.48565,35567.13503,37778.24924,37623.0169,37267.11838,36002.54279,36490.95672,39531.23875,43582.42403,45324.05508,44676.62267,42404.92999,43991.32871,43669.50558,43991.32871,44309.36569,47944.07397,49121.56801,48867.89566,48447.63251,54018.65916,54345.70323,53285.62934,52334.57013,64292.51869,64934.1828,65375.55869,65954.16911,70994.75598,71884.92585,78457.3467,81895.62782,90291.00315,95021.73052,96524.60635,104401.7486,109317.5592,116517.2969,124279.6876,135051.5316,140156.1271,142143.921,154182.682,177383.791,160244.233,169789.434
Low income,LIC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,10462.86444,11180.63351,11440.92339,12493.50405,13915.27345,14501.0216,17001.71564,18135.66399,23332.30146,27646.5619,27571.46598,30845.64797,29967.02574,31382.58378,34315.07934,35291.32627,35790.71412,38182.51908,41193.86536,52529.59405,51940.0911,56798.79694,53419.48067,58507.22906,62337.12083,60591.14076,64856.58885,70819.20467,72734.15056,69527.5549,65003.02589,71986.94619,69122.03695,67552.53228,66061.87832,69134.26463,71181.28381,71619.66541,75093.28234,77028.84856,77671.56057,80677.07511,70382.53767,90057.69837,91190.80336,93211.81684,99393.74045,116449.7568,122966.0393,121208.7978,116185.9849,114822.5438,102815.346,106629.026,107421.098,99650.725,101920.598
Liechtenstein,LIE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1525.472,1921.508,2141.528,2108.525,1767.494,2244.204,2537.564,2482.559,3017.941,4118.041,3377.307,2970.27,3347.971,3461.648,2680.577,2691.578,2581.568,2742.916,3135.285,3527.654,3120.617,3707.337,4088.705,4554.414,3626.663,3652.332,3402.976,3777.01,3292.966,3281.965,3670.667,3971.361,4774.434,4701.094,5056.793,5452.829,6593.266,7128.648,7385.338,8122.405,9732.218,9886.232,10546.292,10267.6,11371.367,11122.011,10949.662,11345.698,11089.008,12005.758,12170.773,13014.183,13113.192,11932.418,13102.191,13751.25,16486.832
Lower middle income,LMC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,142809.0448,151177.456,157623.1957,173165.8236,187266.0318,203671.0824,219327.2451,216331.6935,255265.0548,257516.1237,303096.9666,326545.6281,325827.5872,363773.627,370680.9164,389764.0653,408371.457,451436.2916,476585.3444,525429.7477,530834.8778,548715.4183,587181.2669,620845.4922,638364.8096,669267.0001,667667.9274,683394.3451,738357.5143,778092.0487,780933.3762,829296.5997,898801.1596,880954.9669,870667.55,917190.1464,950924.0717,982442.8099,1018898.041,1068967.137,1133908.061,1137348.203,1120107.152,1143436.606,1185603.439,1187169.248,1201881.252,1243762.059,1335323.382,1424358.142,1444343.292,1477005.261,1528544.946,1581577.1,1677161.122,1741348.29,1808340.713
Low & middle income,LMY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,800955.1609,855703.732,930334.8724,998290.749,1086601.021,1156516.312,1264783.739,1337416.279,1471725.381,1594233.507,1786424.965,1962035.003,2099027.609,2291711.129,2431984.3,2571528.457,2720939.164,2868577.039,3061683.056,3157357.933,3212203.853,3240208.781,3309419.602,3341545.948,3322061.377,3389056.158,3457943.893,3363047.735,3464666.567,3543627.957,3405347.149,3521109.717,3049245.221,3030325.289,2892855.434,2980586.941,3060632.914,3158411.617,3209627.629,3271660.863,3394485.709,3429048.504,3368485.321,3523743.31,3747290.942,3762985.475,3854660.037,3902826.27,4137778.85,4191222.649,4366369.386,4525050.151,4679369.58,4825893.012,4982863.807,5051855.269,5177645.326
Lesotho,LSO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.03,333.697,341.031,348.365,348.365,355.699,359.366,366.7,370.367,374.034,381.368,385.035,388.702,388.702,410.704,414.371,410.704,421.705,443.707,506.046,524.381,550.05,594.054,594.054,575.719,638.058,803.073
Late-demographic dividend,LTE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,566313.0094,613171.6827,683723.1714,738097.0679,783909.4303,845655.0408,913034.8927,974208.9723,1053955.781,1149332.543,1316207.423,1429098.974,1557883.95,1702704.22,1808498.249,1907713.591,2015955.88,2099683.138,2254827.446,2287907.334,2314907.105,2284052.54,2278195.361,2276432.127,2256027.256,2303342.723,2341035.392,2202639.779,2228030.346,2247908.274,2189340.537,2216109.264,1689417.139,1711303.403,1589907.493,1622037.997,1670103.985,1730427.467,1723983.569,1739503.796,1829840.713,1859168.233,1816993.702,1919195.103,2068921.174,2102138.019,2185752.163,2228819.321,2333729.711,2302347.898,2476140.706,2559484.383,2694616.888,2757255.341,2799726.083,2787293.377,2855130.226
Lithuania,LTU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13831.924,11796.739,11675.728,10157.59,9431.524,9611.207,11118.344,8610.116,6710.61,7367.003,7311.998,6424.584,6798.618,7047.974,6959.966,7011.304,7697.033,6582.265,6545.595,6149.559,6347.577,6120.223,6791.284,7168.985,7535.685
Luxembourg,LUX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,649.059,773.737,1199.109,1727.157,2079.189,2478.892,2834.591,3138.952,3461.648,3817.347,4085.038,4206.049,4396.733,4895.445,4323.393,3872.352,4165.712,4140.043,4180.38,3780.677,2977.604,2874.928,2852.926,2731.915,2673.243,2893.263,3164.621,3600.994,3678.001,4081.371,4407.734,5196.139,5375.822,5383.156,5284.147,4737.764,4862.442,4979.786,5133.8,5386.823,5852.532,6208.231,6296.239,6831.621,7781.374,8140.74,7686.032,7524.684,7576.022,7058.975,7403.673,7697.033,7466.012,7348.668,7003.97,6761.948,6611.601
Latvia,LVA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7924.387,7374.337,7480.68,6013.88,6032.215,5053.126,4895.445,4033.7,3351.638,3608.328,3446.98,3810.013,3953.026,3949.359,4330.727,4646.089,4290.39,3916.356,4000.697,3549.656,3487.317,3520.32,3674.334,3766.009,3762.342
"Macao SAR, China",MAC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,36.67,51.338,84.341,88.008,113.677,121.011,139.346,154.014,157.681,161.348,194.351,216.353,227.354,216.353,260.357,289.693,249.356,308.028,410.704,414.371,517.047,535.382,480.377,678.395,601.388,733.4,876.413,971.755,964.421,1030.427,1034.094,1092.766,1081.765,1180.774,1272.449,1232.112,1408.128,1488.802,1558.475,1518.138,1631.815,1686.82,1518.138,1532.806,1716.156,1829.833,1620.814,1364.124,971.755,1708.822,935.085,1144.104,1125.769,982.756,1173.44,1785.829,1749.159
St. Martin (French part),MAF,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2456.89,2581.568,1917.841,2713.58,2944.601,3072.946,3821.014,3780.677,4048.368,4107.04,5291.481,6098.221,5581.174,7132.315,8507.44,8188.411,8309.422,9328.848,9688.214,12401.794,12339.455,12071.764,13025.184,13219.535,13718.247,13402.885,12819.832,13553.232,14477.316,15922.114,16651.847,16538.17,18191.987,19680.789,20516.865,20172.167,19156.408,19915.477,19141.74,20483.862,19739.461,19856.805,19966.815,20054.823,24026.184,25324.302,25955.026,27550.171,30645.119,30854.138,34436.797,36603.994,37286.056,37003.697,34488.135,34106.767,34682.486
Monaco,MCO,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9508.531,6391.581,3380.974,3054.611,2812.589,2570.567,2126.86,1419.129,1283.45,1433.797,1631.815,1767.494,1910.507,1921.508,1870.17,1932.509,2035.185,1976.513,2174.531,2269.873,2086.523,2148.862,2178.198,2291.875,2464.224
Madagascar,MDG,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,352.032,344.698,374.034,399.703,425.372,498.712,513.38,770.07,825.075,762.736,880.08,931.418,1199.109,1008.425,1122.102,1613.48,898.415,777.404,953.42,1026.76,1518.138,935.085,920.417,557.384,832.409,1026.76,1074.431,1232.112,1217.444,865.412,872.746,953.42,924.084,946.086,1199.109,1246.78,1294.451,1576.81,1661.151,1778.495,1818.832,1686.82,1195.442,1576.81,1697.821,1624.481,1569.476,1650.15,1774.828,1664.818,1771.161,1895.839,1954.511,1928.842,2159.863,2471.558,2731.915
Maldives,MDV,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,3.667,3.667,3.667,3.667,7.334,11.001,14.668,22.002,29.336,44.004,47.671,47.671,51.338,58.672,66.006,80.674,80.674,95.342,124.678,172.349,154.014,231.021,198.018,198.018,249.356,289.693,330.03,300.694,421.705,451.041,462.042,594.054,506.046,667.394,601.388,759.069,781.071,843.41,883.747,935.085,986.423,1111.101,1092.766,1316.453,1301.785,1444.798
Middle East & North Africa,MEA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,73771.18429,77617.52809,85288.17362,94850.76476,92341.64077,105433.0767,119762.3953,96499.75117,112342.4457,113246.0633,125834.265,145816.7037,145776.298,170306.2108,185608.9386,201756.5122,239039.9226,282285.0054,289018.0587,349031.4931,341137.6952,372540.2445,405030.0736,451463.5308,459386.7146,485492.4484,510452.1305,507307.835,548646.505,560084.9819,507080.094,590574.017,635971.477,700910.38,716429.124,691999.57,690048.726,658937.898,708636.749,768958.899,859042.421,875441.245,838840.918,899449.094,958773.82,961491.067,1010350.175,957226.346,1047764.576,1114408.634,1131221.829,1110789.305,1257847.006,1231371.266,1289071.511,1214998.111,1138024.114
Mexico,MEX,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,43002.909,45008.758,42262.175,42812.225,46490.226,47337.303,50344.243,56655.15,59460.405,66959.42,73468.345,85004.727,89966.178,99130.011,103413.067,111260.447,129514.773,140075.733,155697.153,166602.811,195957.146,207772.22,215751.612,195843.469,198069.338,204387.579,219737.641,231032.001,232531.804,247878.199,235832.104,246734.095,248923.294,250001.392,258263.143,237438.25,237038.547,252410.611,264493.376,271625.691,264090.006,275802.404,265578.808,273418.854,276964.843,291361.485,284922.233,286884.078,288633.237,272964.146,259891.291,272733.125,290393.397,277921.93,269495.164,259088.218,252597.628
Marshall Islands,MHL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.671,51.338,77.007,84.341,84.341,88.008,88.008,88.008,91.675,88.008,99.009,102.676,110.01,106.343,117.344,113.677,121.011,124.678,128.345,132.012,135.679,139.346,135.679,139.346,143.013,143.013,143.013
Middle income,MIC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,791333.245,845421.3891,919909.3019,986874.0796,1073839.326,1143275.859,1249039.619,1320593.753,1449480.88,1567514.266,1760253.274,1932667.063,2070962.356,2262546.2,2399915.566,2538717.42,2687936.99,2833286.767,3023529.471,3106900.269,3162530.627,3185230.371,3258345.386,3284923.228,3261156.384,3330243.825,3394581.218,3292862.117,3392608.952,3475307.104,3341695.424,3450019.686,2980191.655,2962819.213,2826867.695,2911538.091,2989540.946,3086868.618,3134631.784,3194735.424,3316902.447,3348479.329,3298133.873,3433857.698,3656244.238,3669932.284,3755462.419,3786773.316,4015227.308,4070390.415,4250445.172,4410426.616,4576553.999,4719263.739,4875442.475,4952204.378,5075724.56
North Macedonia,MKD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3157.287,2346.88,2148.862,2284.541,3575.325,2981.271,2735.582,2687.911,2819.923,2299.209,2563.233,2530.23,2599.903,2684.244,2867.594,3098.615,2779.586,2812.589,2746.583,2768.585,2702.579,2636.573,2636.573,2783.253,2845.592
Mali,MLI,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,121.011,117.344,139.346,176.016,176.016,198.018,190.684,223.687,198.018,161.348,201.685,227.354,245.689,245.689,282.359,315.362,315.362,396.036,377.701,414.371,381.368,385.035,352.032,407.037,425.372,396.036,370.367,348.365,374.034,407.037,414.371,425.372,440.04,451.041,462.042,465.709,487.711,517.047,770.07,803.073,832.409,839.743,858.078,858.078,891.081,916.75,1081.765,1298.118,1558.475,1785.829,1976.513,2159.863,2299.209,2478.892,2651.241,2852.926,2863.927
Malta,MLT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,330.03,286.026,322.696,403.37,487.711,469.376,407.037,517.047,630.724,649.059,660.06,660.06,839.743,803.073,744.401,667.394,762.736,803.073,935.085,905.749,1019.426,1140.437,1250.447,858.078,1114.768,704.064,1155.105,1444.798,1459.466,1485.135,1569.476,1602.479,1653.817,2057.187,1991.181,2104.858,2178.198,2445.889,2145.195,2346.88,2115.859,2486.226,2299.209,2581.568,2574.234,2698.912,2574.234,2724.581,2559.566,2478.892,2559.566,2548.565,2680.577,2346.88,2346.88,1620.814,1342.122
Myanmar,MMR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1716.156,1837.167,1906.84,1969.179,2192.866,2277.207,2464.224,2988.605,2599.903,2592.569,3527.654,3934.691,3802.679,3160.954,3556.99,3175.622,3622.996,3824.681,3655.999,3784.344,4030.033,4411.401,4121.708,4279.389,4737.764,4316.059,4206.049,2390.884,1690.487,1917.841,2046.186,2020.517,2907.931,3083.947,3454.314,3832.015,3912.689,3890.687,4679.092,5427.16,5782.859,4723.096,5416.159,5889.202,6274.237,5265.812,5460.163,5562.839,5159.469,3857.684,7499.015,7700.7,6266.903,7165.318,9684.547,10043.913,14502.985
Middle East & North Africa (excluding high income),MNA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,58117.80427,57250.20975,57945.02061,64562.26697,71690.5118,76175.53433,90384.23276,75307.93981,92994.36883,87785.12544,89880.58679,105148.0446,107805.9719,124389.5266,138447.4988,149663.7314,178514.9255,200660.6433,198348.2834,238540.7025,226938.4639,239298.0096,254752.9561,283986.48,293552.0772,303393.3931,300566.3584,317668.2639,348581.8332,360231.863,342560.139,373964.327,391954.629,413725.608,429666.057,436516.013,428331.269,434920.868,490956.295,533456.825,530655.237,542943.354,515374.848,554468.735,579426.337,579840.708,583947.748,552664.571,607137.856,628278.111,624317.751,637544.62,673741.577,693660.721,710767.276,666554.257,671904.41
Montenegro,MNE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.702,806.74,1030.427,1092.766,865.412,799.406,729.733,707.731,700.397,689.396,744.401,832.409
Mongolia,MNG,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,495.045,506.046,550.05,575.719,634.391,616.056,612.389,689.396,744.401,770.07,821.408,894.748,964.421,1070.764,1162.439,1195.442,1294.451,1393.46,1668.485,1745.492,1877.504,2002.182,2079.189,2192.866,894.748,2365.215,2405.552,2614.571,2687.911,2456.89,2456.89,1862.836,1749.159,1642.816,1096.433,1019.426,1151.438,1125.769,1213.777,1199.109,1316.453,1488.802,1430.13,1565.809,1727.157,1686.82,1950.844,2398.218,2555.899,2328.545,2471.558,3069.279,3479.983,3674.334,3391.975,3366.306,3050.944
Northern Mariana Islands,MNP,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,436.373,1026.76,374.034,216.353,707.731,627.057,850.744,638.058,1155.105,1448.465,1243.113,1745.492,1639.149,1701.488,1422.796,1375.125,1125.769,1719.823,2057.187,1895.839,2328.545,1595.145,1719.823,1287.117,979.089,766.403,770.07,781.071,806.74,836.076,828.742,817.741,832.409,909.416,876.413,935.085,953.42,1015.759,1026.76,1081.765,1213.777,1444.798,1334.788,1613.48,1639.149,1437.464,1518.138,1840.834,1749.159,1965.512,2115.859,2427.554,2317.544,3160.954,5526.169,3520.32,5625.178
Mauritania,MRT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,36.67,47.671,62.339,88.008,117.344,161.348,179.683,198.018,234.688,267.691,396.036,385.035,429.039,454.708,469.376,495.045,502.379,539.049,568.385,586.72,612.389,616.056,865.412,920.417,854.411,638.058,363.033,3230.627,3171.955,2790.587,839.743,854.411,891.081,913.083,942.419,1004.758,1056.096,1074.431,1067.097,1096.433,1114.768,1173.44,1250.447,1290.784,1386.126,1437.464,1422.796,1639.149,1774.828,1961.845,1961.845,2112.192,2332.212,2046.186,2500.894,2464.224,2299.209
Mauritius,MUS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,172.349,172.349,245.689,201.685,304.361,300.694,267.691,498.712,634.391,572.052,498.712,392.369,689.396,674.728,689.396,590.387,616.056,638.058,627.057,656.393,590.387,539.049,498.712,557.384,561.051,612.389,678.395,832.409,744.401,854.411,1265.115,1349.456,1518.138,1609.813,1532.806,1664.818,1840.834,1877.504,2009.516,2104.858,2097.524,2174.531,2148.862,2310.21,2423.887,2442.222,2493.56,2365.215,2225.869,2299.209,2343.213,2412.886,2379.883,2398.218,2475.225,2526.563,2632.906
Malawi,MWI,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,150.347,154.014,198.018,201.685,234.688,256.69,304.361,348.365,366.7,381.368,366.7,341.031,374.034,440.04,469.376,498.712,495.045,440.04,407.037,421.705,410.704,443.707,443.707,436.373,465.709,498.712,517.047,575.719,572.052,649.059,671.061,674.728,682.062,685.729,685.729,704.064,634.391,594.054,623.39,671.061,704.064,682.062,689.396,740.734,843.41,861.745,784.738,803.073,821.408,854.411,715.065,784.738,931.418
Malaysia,MYS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,3333.303,3736.673,3824.681,4697.427,6120.223,6057.884,7205.655,8016.062,8001.394,8984.15,13773.252,14994.363,15925.781,15375.731,15342.728,15199.715,18819.044,17843.622,19211.413,22313.695,23047.095,26149.377,25346.304,30560.778,25713.004,27722.52,27990.211,28081.886,30469.103,32372.276,38338.485,42229.172,45602.812,54304.603,55199.351,61979.634,69566.657,70828.105,59750.098,52867.139,56508.47,64491.529,61972.3,63497.772,68686.577,69724.338,62988.059,69731.672,71227.808,65356.941,74392.429,72584.598,75334.848,86746.552,89628.814,77054.671,87747.643
North America,NAC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1398674.474,1417313.835,1462388.599,1494900.221,1539098.572,1617942.739,1687069.356,1762338.198,1870379.019,1964961.95,2251523.332,2319762.535,2504795.688,2640243.667,2551362.921,2479203.695,2535708.498,2679066.196,2729043.739,2667258.456,2460454.324,2265685.286,2139910.853,2122609.947,2152551.002,2150347.135,2233848.392,2300485.116,2393381.227,2382116.203,2200111.992,2154252.49,2204468.388,2250111.537,2278673.8,2282304.13,2342296.25,2404360.225,2461070.38,2495679.526,2549731.106,2560028.042,2529005.222,2621886.665,2682128.141,2699517.055,2659037.042,2643023.253,2500875.665,2408511.269,2417785.112,2336924.095,2284306.312,2315607.824,2331372.257,2402431.383,2380205.696
Namibia,NAM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1015.759,1122.102,1151.438,1309.119,1576.81,1686.82,1741.825,1789.496,1650.15,1631.815,2009.516,1756.493,1855.502,1958.178,2255.205,2159.863,2203.867,2478.892,2669.576,2819.923,2566.9,2856.593,2192.866,3311.301,3516.653,3689.002
New Caledonia,NCL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,179.683,223.687,190.684,183.35,359.366,440.04,594.054,612.389,916.75,781.071,1334.788,1503.47,1382.459,2299.209,2416.553,2229.536,2167.197,1866.503,1397.127,1378.792,1653.817,1151.438,1067.097,869.079,902.082,953.42,920.417,1023.093,1026.76,1067.097,1114.768,1254.114,1217.444,1375.125,1404.461,1532.806,1477.801,1477.801,1492.469,1763.827,1532.806,1177.107,1646.483,1884.838,1749.159,2097.524,1936.176,2255.205,2159.863,2159.863,2291.875,2324.878,2339.546,2570.567,3047.277,2819.923,2849.259
